Time,"Temp:Acpitz,0","Temp:Acpitz,1","Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Core4,0","Temp:Core5,0","Temp:Composite,0","Temp:Sensor1,0","Temp:Sensor2,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,"Power:package-0,0","Power:core,0","Power:dram,0"
2023-09-15_03:35:12,27.8,29.8,61.0,61.0,57.0,58.0,57.0,42.0,43.0,34.9,34.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,67.2,99.5,99.5,99.5,99.0,2.5,2.5,60.8,57.7,4.8
2023-09-15_03:35:14,27.8,29.8,47.0,39.0,47.0,37.0,38.0,38.0,37.0,34.9,34.9,47.9,4.6,4.8,4.8,4.8,4.8,4.8,3.7,33.3,31.3,83.2,32.4,48.3,2.5,2.5,42.4,39.6,3.5
2023-09-15_03:35:16,27.8,29.8,60.0,60.0,56.0,57.0,57.0,41.0,44.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,65.5,97.6,97.5,95.6,96.1,2.9,2.4,70.5,67.5,4.3
2023-09-15_03:35:18,27.8,29.8,61.0,61.0,56.0,58.0,57.0,41.0,44.0,34.9,34.9,48.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,67.0,99.0,99.5,99.0,99.0,1.0,3.4,62.4,59.3,4.5
2023-09-15_03:35:21,27.8,29.8,64.0,64.0,60.0,61.0,59.0,42.0,45.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,66.3,98.0,98.0,98.0,98.0,3.4,3.4,71.5,67.7,4.5
2023-09-15_03:35:23,27.8,29.8,60.0,60.0,56.0,57.0,56.0,41.0,43.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,66.4,98.0,98.5,98.0,98.5,2.0,3.4,65.2,60.1,4.8
2023-09-15_03:35:25,27.8,29.8,61.0,61.0,58.0,58.0,57.0,41.0,43.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,67.4,99.5,99.5,99.5,99.0,2.9,4.4,66.7,59.8,4.8
2023-09-15_03:35:27,27.8,29.8,38.0,36.0,36.0,33.0,33.0,36.0,34.0,34.9,34.9,46.9,4.6,4.8,4.8,4.8,3.7,4.8,4.8,35.0,43.1,43.3,43.8,73.3,4.0,3.0,47.0,40.5,2.8
run8
2023-09-15_03:36:08,27.8,29.8,63.0,38.0,63.0,37.0,36.0,38.0,36.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,48.0,50.0,100.0,50.0,37.5,44.4,11.1,75.6,74.8,1.4
2023-09-15_03:36:10,27.8,29.8,58.0,37.0,58.0,35.0,35.0,35.0,36.0,34.9,34.9,46.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,19.1,7.1,97.6,1.4,3.3,1.9,2.4,29.8,27.4,1.7
2023-09-15_03:36:12,27.8,29.8,75.0,75.0,64.0,64.0,63.0,39.0,42.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,24.3,14.3,99.0,14.1,13.3,2.0,3.4,36.3,33.8,1.9
2023-09-15_03:36:14,27.8,29.8,60.0,60.0,57.0,57.0,57.0,41.0,44.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,67.3,99.0,98.5,98.0,98.0,3.9,5.0,69.5,66.4,4.5
2023-09-15_03:36:16,27.8,29.8,61.0,61.0,58.0,58.0,57.0,41.0,43.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,67.3,99.0,99.0,99.0,99.0,5.4,2.0,63.4,60.3,4.6
2023-09-15_03:36:18,27.8,29.8,60.0,60.0,56.0,57.0,55.0,42.0,44.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,66.3,98.0,98.0,97.5,98.0,4.0,1.5,68.7,65.7,4.5
2023-09-15_03:36:20,27.8,29.8,60.0,59.0,55.0,56.0,54.0,41.0,43.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,66.7,98.5,98.5,98.5,98.0,3.0,4.0,60.1,57.0,4.8
2023-09-15_03:36:22,27.8,29.8,61.0,61.0,56.0,58.0,57.0,42.0,44.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,69.4,99.0,99.5,99.0,99.5,12.6,14.7,62.7,59.6,4.9
2023-09-15_03:36:24,27.8,29.8,48.0,39.0,48.0,38.0,38.0,37.0,37.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,36.5,54.7,82.6,37.1,37.3,4.4,3.0,45.1,42.2,3.6
2023-09-15_03:36:26,27.8,29.8,61.0,61.0,56.0,58.0,58.0,41.0,44.0,34.9,34.9,46.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,62.1,90.4,99.0,89.5,89.4,2.5,2.5,68.2,65.2,4.3
2023-09-15_03:36:28,27.8,29.8,61.0,61.0,57.0,58.0,57.0,41.0,44.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,66.9,98.5,99.0,99.0,98.5,1.5,2.5,62.9,59.3,4.6
2023-09-15_03:36:30,27.8,29.8,65.0,65.0,61.0,62.0,61.0,43.0,45.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,66.4,98.0,98.5,98.0,98.0,4.9,2.0,71.6,67.2,4.4
2023-09-15_03:36:32,27.8,29.8,60.0,60.0,57.0,57.0,57.0,41.0,43.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,67.2,98.5,98.0,98.0,98.5,4.9,5.9,68.1,61.2,4.8
2023-09-15_03:36:34,27.8,29.8,61.0,61.0,58.0,57.0,58.0,41.0,44.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,67.6,99.0,99.5,99.5,99.0,4.0,3.0,66.7,59.8,4.8
2023-09-15_03:36:36,27.8,29.8,38.0,36.0,34.0,34.0,35.0,38.0,35.0,34.9,34.9,45.9,4.6,4.8,3.7,4.8,4.8,4.8,4.8,42.3,53.5,54.0,54.7,83.2,5.4,4.0,53.0,46.5,3.2
2023-09-15_03:36:38,27.8,29.8,40.0,40.0,36.0,37.0,37.0,39.0,40.0,34.9,34.9,46.9,4.5,4.6,4.3,4.2,4.6,4.8,4.5,4.0,5.5,4.5,3.0,2.0,3.0,5.5,19.0,13.4,1.2
2023-09-15_03:36:40,27.8,29.8,38.0,36.0,35.0,35.0,35.0,36.0,35.0,34.9,34.9,46.9,4.5,4.2,4.6,4.5,4.6,4.5,4.7,5.8,3.5,10.0,2.0,13.4,3.1,2.5,20.8,18.6,1.3
run9
2023-09-15_03:38:39,27.8,29.8,68.0,41.0,41.0,40.0,69.0,37.0,39.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,48.7,33.3,71.4,50.0,100.0,14.3,28.6,70.5,68.6,1.5
2023-09-15_03:38:41,27.8,29.8,61.0,61.0,38.0,41.0,37.0,36.0,38.0,34.9,34.9,46.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,23.0,100.0,5.5,12.3,4.0,2.5,13.4,33.9,31.5,1.8
2023-09-15_03:38:43,27.8,29.8,70.0,66.0,63.0,63.0,70.0,39.0,42.0,34.9,34.9,48.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,24.4,99.0,11.4,14.8,11.3,2.5,6.2,36.0,33.6,1.9
2023-09-15_03:38:45,27.8,29.8,61.0,60.0,56.0,57.0,57.0,41.0,43.0,34.9,34.9,46.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,66.9,98.0,98.0,97.5,99.0,3.9,5.9,70.0,67.0,4.4
2023-09-15_03:38:47,27.8,29.8,61.0,61.0,57.0,57.0,57.0,41.0,43.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,66.9,99.0,99.0,99.0,99.0,3.0,2.5,62.8,59.7,4.6
2023-09-15_03:38:49,27.8,29.8,60.0,60.0,55.0,57.0,56.0,42.0,44.0,34.9,34.9,46.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,67.1,98.0,98.5,98.0,98.0,4.5,6.4,69.6,66.5,4.5
2023-09-15_03:38:51,27.8,29.8,58.0,58.0,55.0,56.0,55.0,41.0,44.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,67.6,98.0,98.0,98.5,98.0,4.1,3.6,61.8,58.7,4.8
2023-09-15_03:38:53,27.8,29.8,60.0,60.0,56.0,57.0,57.0,41.0,43.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,67.6,99.5,99.5,99.0,99.5,4.0,4.0,61.2,58.1,4.8
2023-09-15_03:38:55,27.8,29.8,52.0,52.0,40.0,38.0,37.0,38.0,37.0,34.9,34.9,45.9,4.6,4.8,4.8,4.8,3.7,4.8,4.8,38.8,83.3,43.3,43.1,59.1,2.0,2.0,47.3,44.4,3.7
2023-09-15_03:38:57,27.8,29.8,61.0,62.0,56.0,58.0,57.0,41.0,43.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,60.5,98.0,86.0,86.2,87.6,3.0,3.0,67.0,64.0,4.2
2023-09-15_03:38:59,27.8,29.8,60.0,60.0,56.0,58.0,57.0,43.0,44.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,67.9,99.0,99.0,98.5,99.0,4.6,3.6,63.4,60.3,4.6
2023-09-15_03:39:01,27.8,29.8,72.0,72.0,67.0,68.0,67.0,44.0,48.0,34.9,34.9,46.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,70.9,98.0,98.5,98.5,98.0,13.1,13.2,71.6,68.6,4.4
2023-09-15_03:39:03,27.8,29.8,61.0,61.0,57.0,58.0,57.0,42.0,45.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,67.3,97.0,97.5,97.5,97.5,3.1,4.2,67.8,64.7,4.8
2023-09-15_03:39:05,27.8,29.8,61.0,61.0,57.0,57.0,57.0,42.0,44.0,34.9,34.9,46.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,67.3,99.0,99.0,99.0,99.0,3.5,3.0,62.6,59.3,4.8
2023-09-15_03:39:08,27.8,29.8,69.0,69.0,40.0,40.0,38.0,38.0,37.0,34.9,34.9,46.9,4.6,4.8,4.8,4.8,3.7,4.8,4.8,55.3,99.5,75.7,75.6,75.2,2.5,2.5,60.5,56.4,4.0
run10
2023-09-15_03:39:35,27.8,29.8,66.0,66.0,37.0,37.0,37.0,36.0,37.0,34.9,34.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,45.8,100.0,37.5,37.5,71.4,0.0,20.0,75.3,75.0,1.4
2023-09-15_03:39:37,27.8,29.8,58.0,37.0,58.0,35.0,35.0,34.0,35.0,34.9,34.9,47.9,4.6,4.8,4.8,4.8,4.8,3.7,4.8,18.5,3.8,99.0,2.9,2.4,0.9,2.9,29.0,26.6,1.7
2023-09-15_03:39:39,27.8,29.8,72.0,66.0,63.0,72.0,64.0,39.0,43.0,34.9,34.9,48.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,24.3,15.0,99.0,15.1,14.6,1.5,1.5,36.1,33.6,1.9
2023-09-15_03:39:41,27.8,29.8,61.0,61.0,56.0,57.0,57.0,40.0,44.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,66.2,98.0,98.5,99.0,98.0,2.0,2.9,68.3,65.3,4.4
2023-09-15_03:39:43,27.8,29.8,61.0,61.0,58.0,58.0,57.0,41.0,43.0,34.9,34.9,50.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,67.1,99.0,99.0,99.0,99.0,2.5,3.0,62.9,59.8,4.6
2023-09-15_03:39:46,27.8,29.8,59.0,59.0,56.0,57.0,56.0,41.0,44.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,66.6,98.0,98.0,98.0,98.0,3.9,4.4,68.9,65.9,4.5
2023-09-15_03:39:48,27.8,29.8,59.0,59.0,55.0,56.0,55.0,41.0,43.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,66.8,98.0,98.5,98.5,98.5,3.4,2.0,59.9,56.9,4.8
2023-09-15_03:39:50,27.8,29.8,61.0,61.0,58.0,58.0,57.0,41.0,44.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,67.0,99.5,100.0,99.5,99.5,1.5,2.0,61.2,58.1,4.8
2023-09-15_03:39:52,27.8,29.8,70.0,66.0,61.0,70.0,60.0,38.0,41.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,32.5,83.3,30.2,47.6,31.6,1.5,1.5,43.0,40.2,3.4
2023-09-15_03:39:54,27.8,29.8,60.0,60.0,56.0,57.0,57.0,42.0,44.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,66.4,98.0,98.0,99.0,98.0,3.4,3.9,70.5,67.5,4.4
2023-09-15_03:39:56,27.8,29.8,62.0,62.0,57.0,58.0,57.0,41.0,44.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,67.4,99.0,99.5,99.0,99.0,3.5,4.0,62.7,59.6,4.6
2023-09-15_03:39:58,27.8,29.8,64.0,64.0,61.0,60.0,60.0,42.0,45.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,66.3,97.5,98.0,98.0,98.0,3.5,2.0,71.0,67.7,4.5
2023-09-15_03:40:00,27.8,29.8,60.0,60.0,56.0,56.0,56.0,41.0,44.0,34.9,34.9,46.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,66.4,98.5,98.5,98.5,98.5,1.0,2.5,64.2,59.9,4.8
2023-09-15_03:40:02,27.8,29.8,61.0,61.0,58.0,59.0,58.0,41.0,44.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,67.5,99.0,99.5,99.0,99.0,4.5,3.0,66.3,59.9,4.8
2023-09-15_03:40:04,27.8,29.8,37.0,35.0,35.0,34.0,33.0,37.0,34.0,34.9,34.9,46.9,3.6,4.8,4.8,4.8,3.7,4.8,3.7,35.3,73.6,44.0,44.2,43.3,3.9,3.9,47.4,41.0,2.8
