Time,"Temp:Acpitz,0","Temp:Acpitz,1","Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Core4,0","Temp:Core5,0","Temp:Composite,0","Temp:Sensor1,0","Temp:Sensor2,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,"Power:package-0,0","Power:core,0","Power:dram,0"
2023-09-27_05:52:19,27.8,29.8,75.0,45.0,75.0,37.0,46.0,38.0,37.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.5,3.0,100.0,1.0,2.5,1.0,4.0,35.2,32.9,1.2
2023-09-27_05:52:21,27.8,29.8,75.0,40.0,75.0,38.0,40.0,39.0,37.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,19.3,3.5,100.0,1.5,1.5,3.0,5.5,35.9,33.6,1.2
2023-09-27_05:52:23,27.8,29.8,75.0,40.0,75.0,37.0,39.0,37.0,36.0,34.9,34.9,46.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.3,1.0,100.0,2.9,2.0,2.0,2.5,34.9,32.6,1.2
2023-09-27_05:52:25,27.8,29.8,75.0,40.0,75.0,37.0,39.0,37.0,36.0,34.9,34.9,46.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.0,0.5,100.0,1.5,1.0,2.5,2.0,34.6,32.4,1.2
2023-09-27_05:52:27,27.8,29.8,75.0,39.0,74.0,37.0,39.0,37.0,37.0,34.9,34.9,46.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,17.8,2.0,100.0,0.5,0.5,1.0,1.5,34.5,32.3,1.2
2023-09-27_05:52:29,27.8,29.8,75.0,39.0,76.0,37.0,39.0,37.0,36.0,34.9,34.9,48.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,17.9,1.5,100.0,1.0,2.0,1.0,2.0,34.6,32.4,1.2
2023-09-27_05:52:31,27.8,29.8,75.0,39.0,75.0,37.0,39.0,38.0,36.0,34.9,34.9,46.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,17.9,1.5,100.0,1.0,1.0,2.0,2.5,34.6,32.4,1.2
2023-09-27_05:52:33,27.8,29.8,74.0,40.0,75.0,37.0,40.0,39.0,36.0,34.9,34.9,46.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.3,2.5,100.0,2.5,1.0,1.5,2.0,35.2,32.4,1.2
2023-09-27_05:52:36,27.8,29.8,75.0,39.0,75.0,37.0,40.0,39.0,36.0,34.9,34.9,48.9,4.6,4.8,4.8,4.8,3.7,4.8,4.8,18.8,3.0,100.0,2.0,2.5,2.5,2.0,36.6,33.0,1.2
2023-09-27_05:52:38,27.8,29.8,75.0,39.0,75.0,37.0,39.0,37.0,36.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.8,2.5,100.0,1.5,2.5,3.9,2.9,39.1,33.0,1.2
run8 Time taken: 81.66054892539978 seconds
2023-09-27_05:53:54,27.8,29.8,69.0,43.0,44.0,43.0,41.0,69.0,42.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,31.6,0.0,50.0,0.0,0.0,100.0,16.7,47.9,45.9,1.3
2023-09-27_05:53:56,27.8,29.8,72.0,41.0,38.0,40.0,37.0,72.0,40.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,30.3,21.3,13.4,14.1,14.6,100.0,18.2,47.3,45.1,1.4
2023-09-27_05:53:58,27.8,29.8,72.0,38.0,37.0,40.0,36.0,72.0,39.0,34.9,34.9,45.9,4.6,4.8,4.8,4.8,3.7,4.8,4.8,18.9,2.5,2.9,1.5,0.5,100.0,5.9,35.7,33.4,1.2
2023-09-27_05:54:00,27.8,29.8,72.0,40.0,38.0,40.0,37.0,72.0,40.0,34.9,34.9,46.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,21.9,5.0,5.9,4.5,5.0,100.0,11.1,39.4,37.1,1.3
2023-09-27_05:54:02,27.8,29.8,72.0,39.0,37.0,40.0,37.0,73.0,39.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,19.2,2.5,5.3,1.5,1.5,100.0,3.9,35.4,33.2,1.2
2023-09-27_05:54:04,27.8,29.8,72.0,39.0,37.0,43.0,37.0,72.0,40.0,34.9,34.9,46.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,19.1,2.0,3.0,2.5,3.4,100.0,4.9,35.7,33.5,1.2
2023-09-27_05:54:06,27.8,29.8,72.0,38.0,37.0,40.0,37.0,72.0,39.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,19.2,2.0,1.5,3.4,2.5,100.0,5.9,36.0,33.8,1.2
2023-09-27_05:54:08,27.8,29.8,72.0,38.0,37.0,40.0,37.0,72.0,40.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.6,1.5,2.0,2.5,2.9,100.0,3.4,35.5,33.2,1.2
2023-09-27_05:54:10,27.8,29.8,72.0,39.0,38.0,40.0,36.0,72.0,39.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.5,2.0,2.0,1.0,2.0,100.0,3.5,35.5,33.2,1.2
2023-09-27_05:54:12,27.8,29.8,73.0,38.0,38.0,40.0,36.0,73.0,40.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.6,1.5,2.0,2.0,3.0,100.0,2.5,35.2,33.0,1.2
2023-09-27_05:54:14,27.8,29.8,72.0,39.0,37.0,40.0,37.0,72.0,40.0,34.9,34.9,46.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.1,2.0,1.5,1.0,1.5,100.0,2.0,35.0,32.7,1.2
2023-09-27_05:54:16,27.8,29.8,72.0,38.0,37.0,40.0,38.0,72.0,39.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.3,2.0,2.5,2.0,2.0,100.0,3.0,35.1,32.9,1.2
2023-09-27_05:54:18,27.8,29.8,72.0,39.0,38.0,40.0,36.0,72.0,39.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,17.9,1.0,1.5,1.5,0.5,100.0,1.5,35.0,32.7,1.2
2023-09-27_05:54:20,27.8,29.8,71.0,38.0,37.0,40.0,37.0,72.0,40.0,34.9,34.9,46.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.1,1.0,2.0,2.0,2.5,100.0,1.5,34.7,32.5,1.2
2023-09-27_05:54:22,27.8,29.8,72.0,38.0,37.0,40.0,36.0,72.0,39.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.1,1.0,2.5,1.0,0.5,100.0,2.9,34.7,32.5,1.2
run9 Time taken: 86.13659238815308 seconds
2023-09-27_05:55:31,27.8,29.8,71.0,44.0,44.0,42.0,71.0,41.0,42.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,30.4,14.3,62.5,0.0,100.0,0.0,14.3,42.0,39.6,1.2
2023-09-27_05:55:33,27.8,29.8,71.0,40.0,40.0,40.0,71.0,39.0,41.0,34.9,34.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,21.3,9.0,2.9,3.8,100.0,2.9,10.2,37.1,34.9,1.2
2023-09-27_05:55:35,27.8,29.8,71.0,41.0,40.0,40.0,71.0,39.0,41.0,34.9,34.9,46.9,4.4,4.8,4.8,4.8,4.8,3.7,3.7,19.9,2.5,2.5,1.5,100.0,3.0,8.6,36.3,34.1,1.2
2023-09-27_05:55:37,27.8,29.8,71.0,40.0,40.0,40.0,71.0,38.0,40.0,34.9,34.9,48.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,19.5,1.5,2.0,2.0,100.0,3.4,7.6,35.5,33.2,1.2
2023-09-27_05:55:39,27.8,29.8,71.0,39.0,40.0,38.0,71.0,39.0,40.0,34.9,34.9,48.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.8,2.5,2.5,2.0,100.0,2.5,3.9,34.4,32.2,1.2
2023-09-27_05:55:41,27.8,29.8,71.0,41.0,40.0,40.0,71.0,40.0,41.0,34.9,34.9,46.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,23.6,6.3,8.3,5.4,100.0,13.4,8.4,39.4,37.2,1.3
2023-09-27_05:55:43,27.8,29.8,70.0,40.0,40.0,38.0,70.0,38.0,40.0,34.9,34.9,46.9,4.6,4.8,4.8,4.8,4.8,3.7,4.8,19.7,2.5,3.9,3.4,100.0,2.0,7.8,35.4,33.2,1.2
2023-09-27_05:55:45,27.8,29.8,70.0,40.0,41.0,38.0,70.0,39.0,39.0,34.9,34.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.6,2.0,3.9,1.5,100.0,1.0,2.9,34.5,32.3,1.2
2023-09-27_05:55:48,27.8,29.8,70.0,41.0,40.0,39.0,71.0,38.0,39.0,34.9,34.9,48.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.3,1.0,3.4,2.0,100.0,0.5,3.0,34.2,32.0,1.2
2023-09-27_05:55:50,27.8,29.8,73.0,43.0,54.0,42.0,73.0,41.0,43.0,34.9,34.9,46.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,19.3,3.0,3.6,2.0,100.0,2.0,3.0,38.6,36.3,1.2
2023-09-27_05:55:52,27.8,29.8,75.0,44.0,43.0,41.0,75.0,41.0,44.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,31.8,16.7,16.6,23.5,100.0,16.4,15.3,51.7,49.4,1.5
2023-09-27_05:55:54,27.8,29.8,74.0,44.0,42.0,43.0,74.0,41.0,44.0,34.9,34.9,48.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,23.2,9.3,7.5,5.1,100.0,9.5,7.6,40.4,38.1,1.3
2023-09-27_05:55:56,27.8,29.8,71.0,41.0,40.0,39.0,71.0,39.0,41.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,21.2,4.0,3.0,5.0,100.0,4.9,9.9,38.0,35.8,1.3
2023-09-27_05:55:58,27.8,29.8,71.0,40.0,40.0,40.0,71.0,38.0,40.0,34.9,34.9,45.9,4.8,4.8,3.7,4.8,4.8,4.8,4.8,19.5,2.0,4.5,3.9,100.0,4.0,1.5,36.3,34.1,1.3
2023-09-27_05:56:00,27.8,29.8,71.0,41.0,41.0,41.0,71.0,39.0,41.0,34.9,34.9,48.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,20.5,4.5,5.5,5.4,100.0,3.0,5.4,37.1,34.9,1.2
run10 Time taken: 80.79241609573364 seconds
2023-09-27_06:02:06,27.8,29.8,70.0,42.0,39.0,43.0,70.0,40.0,41.0,34.9,34.9,48.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,27.9,0.0,0.0,50.0,100.0,0.0,12.5,42.3,40.7,1.3
2023-09-27_06:02:08,27.8,29.8,71.0,39.0,39.0,38.0,71.0,37.0,40.0,34.9,34.9,49.9,4.6,4.8,4.8,4.8,4.8,3.7,4.8,31.6,23.3,14.7,15.1,100.0,14.1,22.7,47.6,45.3,1.4
2023-09-27_06:02:10,27.8,29.8,70.0,38.0,39.0,38.0,70.0,37.0,39.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.7,2.0,3.0,1.5,100.0,2.0,3.5,34.9,32.7,1.2
2023-09-27_06:02:12,27.8,29.8,70.0,38.0,38.0,38.0,70.0,37.0,38.0,34.9,34.9,48.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.5,1.5,3.9,2.0,100.0,1.5,2.5,34.7,32.5,1.2
2023-09-27_06:02:14,27.8,29.8,70.0,38.0,38.0,38.0,70.0,37.0,37.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.4,2.5,2.0,0.5,100.0,2.0,3.9,34.4,32.2,1.2
2023-09-27_06:02:16,27.8,29.8,70.0,38.0,38.0,38.0,70.0,38.0,38.0,34.9,34.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.9,1.0,2.0,1.0,100.0,3.4,4.0,35.0,32.8,1.2
2023-09-27_06:02:18,27.8,29.8,70.0,38.0,47.0,40.0,69.0,38.0,40.0,34.9,34.9,48.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.9,1.5,2.0,2.5,100.0,1.5,4.9,35.1,32.9,1.2
2023-09-27_06:02:20,27.8,29.8,71.0,39.0,39.0,38.0,71.0,37.0,40.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.4,2.0,1.5,2.0,100.0,2.5,3.5,34.5,32.3,1.2
2023-09-27_06:02:22,27.8,29.8,70.0,39.0,39.0,38.0,70.0,37.0,39.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.3,1.5,2.0,1.5,100.0,1.5,3.5,34.6,32.4,1.2
2023-09-27_06:02:24,27.8,29.8,70.0,38.0,38.0,38.0,70.0,36.0,38.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.6,3.0,1.0,1.0,100.0,2.9,2.0,34.6,32.4,1.2
2023-09-27_06:02:26,27.8,29.8,70.0,38.0,38.0,38.0,69.0,37.0,38.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.3,2.0,2.0,3.4,100.0,1.0,2.5,34.3,32.1,1.2
2023-09-27_06:02:28,27.8,29.8,69.0,38.0,39.0,38.0,69.0,37.0,39.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.5,2.9,2.0,2.5,100.0,2.0,1.0,34.7,32.4,1.2
2023-09-27_06:02:30,27.8,29.8,70.0,39.0,38.0,38.0,70.0,37.0,38.0,34.9,34.9,48.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.0,1.5,1.5,2.5,100.0,2.0,1.5,34.4,32.2,1.2
2023-09-27_06:02:32,27.8,29.8,70.0,39.0,39.0,38.0,70.0,37.0,40.0,34.9,34.9,47.9,4.6,4.8,4.8,4.8,4.8,3.7,4.8,17.8,2.0,0.0,1.0,100.0,1.0,1.5,34.1,31.8,1.2
2023-09-27_06:02:34,27.8,29.8,70.0,38.0,39.0,38.0,70.0,37.0,40.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.1,0.5,2.0,3.0,100.0,1.5,2.0,34.1,31.9,1.2
